Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Peanut Butter- Creamy,Sundrop,200 g Bottle,Rs 100,['• Sundrop Peanut Butter is a tasty bread spread made of roasted peanuts (90% by weight). • It is healthy for everyone in the family because it has zero cholesterol and zero trans-fats.\n• Sundrop Peanut Butter is a power packed spread loaded with proteins (25% of each serving is made up of proteins). • You get as much proteins from 11/2 tablespoons (24g) of Sundrop Peanut Butter as from a large glass of Cows Milk (200 ml)']
Chocolate Chip Cookies,Milano,120 g,Rs 50,"['Wheat Flour, Chocolate (26%), [Sugar, Cocoa Solids, Cocoa Butter, Dextrose, Emulsifier (Lecithin of Soya Origin) and Added Flavour (Artificial Flavouring Substances, Vanilla)] Edible Vegetable Oil, Sugar, Invert Sugar, Syrup, Liquid Glucose, Butter, Raising Agents [503 (ii), Baking Powder] Milk Solids, Cocoa Solids (0.7%), Salt and Emulsifiers (Mono and Diglycerides of Fatty acids and Sodium Stearoyl-2, Lactylate of Edible Vegetable Oil.']"
Chocos Fills,Kelloggs,250 g,Rs 175,"['Presenting Kelloggs Chocos Fills Centre-Filled Pillows which are crunchy chocolaty outside and creamy chocolaty inside. It is an anytime, anywhere snack. Experience yummy taste for Kelloggs Chocos Fills during breakfast, between lectures, while travelling or late-night munching. Have it with milk or without milk. Chocos fill is a Multigrain Snack with Rice Flour, Whole Oat Flour and Whole Wheat Flour. Your anytime snacking buddy is here. There is a new monster in town. It is devious, cunning and crazy for Chocolaty. It is Hungry for Chocolaty. Are you? Kelloggs Chocos Fills is a source of protein and fibre and High in B Group Vitamins. A quick and convenient snack in just 2-3 minutes.']"
 Pichkoo - Tomato,MAGGI ,90 g Pouch,Rs 15,"['• Pichkoo is a small doy pack which makes MAGGI Tomato ketchup affordable to a host of new consumers. Its endearing name, packaging and great taste evoke a resounding reaction.• MAGGI Pichkoo - Its different!']"
Nutrition Bar - Cocoa Coconut & Almonds,GoodDiet,40 g,Rs 40,"['Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.\xa0Each 40 gm of our nutrition bar provides you with 5g protein, 28 mg calcium, 143 mg potassium, 14 mcg vitamin E, making this a super snack for your entire family.']"
Recipe Pickle - Mixed,Mother's Recipe,300 g Jar,Rs 73.80,['Mothers Recipe Mixed Vegetable Pickle is necessary item in practically every Indian meal. Traditional pickle recipes using distinctive spice mixes and vegetable oils are made with a wide variety of vegetables.']
Nice - Sugar Sprinkled Biscuits,Sunfeast,150 g Pouch,Rs 25,['Bite into Sunfeast Nice - sugar sprinkled coconut biscuits. The crisp sugary sweetness lingers on to make for a truly nice experience.']
Dairy Milk Shots,Cadbury Dairy Milk,18 g Pouch,Rs 10,['Cadbury offers you the best chance to shake your taste buds with the most delicious Cadbury Dairy Milk Shots. The milk consisting chocolate balls encrusted in a hard sugar outer layer doesnt allow you to make an end from having the pleasure of intaking it on and on.']
White Chocolate - Creamy,Milkybar,25 g,Rs 20,"[""Milkybar is one of the UK and Ireland's best loved brands, and is the No.1 White Chocolate brand. \r\nMILKYBAR is enjoyed by both kids and adults alike. With milk* as the #1 ingredient, MILKYBAR chocolate is now creamier and yummier than ever. Each of the Nestle MILKYBAR Chocolate moulds (1 portion=2 mouls or half of a 25g bar) melt in your mouth and makes for a scrumptious treat.\r\nThe soft deliciousness of the MILKYBAR Mould now comes with a fun and interesting puzzle on every bar. So, play the puzzle on the bar to see what picture you can make with your family and enjoy the simple moments! This pack of 6 is ideal for parties, sharing or gifting.""]"
 Namkeen - Chana Choor,Haldirams ,150 g Pouch,Rs 35,"['Haldirams Chana Choor is a delicious Indian customary snack made out of black gram. Itâ€™s a little flat parts of chana dal are deep fried, ground and mixed with mouth-watering Indian spices. Itâ€™s a spicy snack with a pinch of Lemon. It has sour taste and spicy.']"
 Namkeen - Nimbu Masala,Haldirams ,150 g Pouch,Rs 30,"['Haldirams Nimbu Masala is a sour and salty potato noodles treat. A spicy lemon tasted extruded snack, it is crusty and delicious. Coffee-breaks or tea-breaks are incomplete without a pack of Haldiramâ€™s Nimbu Masala. Get a break from the normal biscuits and spice up your tea-time too. It can also be eaten as a side dish.']"
Potato Bites - Chilli Garlic,McCain,200 g Pouch,Rs 49,"['McCain Chilli Garlic Potato Bites are the most excellent enjoyable stuffs to delight you with the spicy mixture of Chilli, Potatoes and Garlic. Indulge yourself within the new and real flavor of potato bites engrossing with spicy, sweet and sour ingredients. The wholesome and yummy bites will raise your flavor buds.']"
Ragi Bites -  Choco/Vanilla Fills,Soulfull,35 g Pack of 6,Rs 99,"['Healthy Chocolate was once consider an Oxymoron, Not anymore Blending Our, For Chocolate & Obsession with Health, Soulfull Introduce Ragi Choco Fills, While the is made from Nutrient-Rich Ragi Mixed with Cocoa, The inside is Generously Filled with Delicious Chocolate So So Ahead, Indulge in as Much Chocolate as You want without Guilt, Help the Blue Monster Find the way to his Bowl of Soulfull Choco Fills. There are Few Flavours which can make any thing Taste Delicious, Vanilla is one of them, Blending our for Vanilla and Obession with Health Soulful Introduces Ragi Vanilla Fills, While the is made of Nutrient Rich Ragi Mixed with Cocoa, The Inside is generously Filled with Delicious Vanilla, So go Ahead, Make Your Spontaneous snack Times Full of Taste and Health, Help the Orange Monster Find the way to his Bowl of Soulfull Vanilla Fills.']"
Baking Powder,Weikfield,50 g Bottle,Rs 20,"['An ideal raising agent, Weikfield Baking Powder is perfect for all sorts of food preparation. The raising action has a twice benefit Ã¢â‚¬â€œ it gets activated as soon as the batter is sifted and mixed, and then gets an extra boost once heat is applied. It is the favored selection of most consumers across India.']"
Multi Millet Muesli - With Fruits,GoodDiet,Nuts & Berries,Rs 19,"['Our Multi Millet Muesli is packed with healthy whole grains like ragi, bajra and oats. These tasty and crunchy millets are filled with the goodness of fruits, nuts and berries making it a healthy breakfast option to begin your day with. These have no added refined sugar and no added preservatives.']"
 Pazzta - Tomato Twist,MAGGI ,Instant Pasta,Rs 25,"['Maggi Cheesy Tomato Twist Pazzta is delicious, quick and easy. The pasta is made with 100% suji/rava (semolina) and is ready in just 5 minutes! It makes a great snacking option or sides for your everyday meals. Toss in some bell peppers or olives to make your Pasta meal more wholesome and delicious! It is available in saucy, lip-smacking flavours and shapes like masala penne, cheese macaroni, mushroom penne, and tomato twist. So now, go ahead and indulge yourself with the saucy & creamy flavours of Maggi Pazztas. Allergens: May contain soy and mustard.']"
Papad - Jeera,Lijjat,200 g Pouch,Rs 60,"[""Lijjat Jeera Papad consists of aromatic cumin and urad flour. They are spun into like the roti in a circular form and then dried out in the sun. The jeera cumin papad is flavorsome and is a staple in each Indian's home. It is rapid and simple to arrange starter or bite. Jeera is the dried seed of herb in the papad to carry the individual essence of the Indian spice.""]"
Yumm! Foxnuts - Tandoori,Too Yumm!,19 g,Rs 20,"['Too Yumm! Foxnuts is a delicious superfood that is seasoned with flavourful spices, making them the best way to snack healthy. These snacks are packed with the goodness of makhana and proteins, which you can relish guilt-free.']"
Nutri Choice Thin Arrowroot Biscuits,Britannia,150 g,Rs 22,['Britannia Nutri Choice Arrowroot Biscuits are for health-conscious individuals who usually have a hard day at work. It is packed with essential minerals and fibre to give you the finest form of nutrition for your body. It solves problems like constipation and other such fibre-related problems. These biscuits are 100% vegetarian and suitable for all age groups.']
Sweet Chilli Tortilla Chips,Doritos,25 g,Rs 10,"['The great-tasting bold snack with a perfect crunch and a spicy-sweet chilli flavour. Doritos is the spark that ignites you to be bold. Tooth Rattling Crunch and intense flavours that ignite you to seize the moment and release your inner boldness. If you’re up to the challenge, grab a bag of DORITOS® Sweet Chilli tortilla chips and get ready for the experience. It’s a bold experience in snacking and beyond.']"
3 Minute Breakfast - Khatta Meetha Poha,MTR,60 g,Rs 20,"[""MTR Poha is a wholesome & tasty breakfast, ready in 3 minutes with just hot water. Easy to prepare, enjoy this delicious poha every morning with your family and friends.Our products are backed by culinary expertise honed, over 8 decades of serving wholesome, tasty and high quality vegetarian food, Using authentic Indian recipes, the purest and best quality natural ingredients and traditional methods of preparation, We brings you a range of products of unmatched flavour and taste, to delight your family at every meal and every occasion, MTR Daily Favourites is your dependable partner in the Kitchen that helps you make your family's everyday meals tasty and wholesome, So bring home the confidence of great tasting food every day with MTR.""]"
 Munch Nuts - Chocolate Coated Crunchy Wafer,Nestle ,Share Pack,Rs 100,"[""Nestle Munch brings to you a wafer-based crunchilicious bar resulting in an explosive multi-sensorial crunch. MUNCH chocolate lets you discover something new with every bite. The chocolaty crunch gives MUNCH a sweet and delicious taste, so you can savour every bite. It's the same irresistible taste that you have loved for years containing 20 yummy chocolate treats so you can have a fun time with family and friends. With each bar discover sensations, flavours and textures, unlike anything you've had before. Savouring chocolate as part of a balanced diet is one of life's little pleasures and this Munch makes a perfect chocolaty treat with each portion of 11.1g containing approx. 54 kcal. So, break your way to mouth-watering Munch chocolate recipes or enjoy MUNCH bar as it is.""]"
Cadbury Perk - Chocolate Bar,Cadbury,13 g,Rs 5,"['Perk is a combination of crisp wafer and delicious Cadbury chocolate that enlivens the mood and sparks the lighter side of life. It is a fine, crunchy wafer enveloped in the luscious chocolate. Relish the rich chocolatey experience in every bite of the perk chocolate.']"
Farm Sugar Free Cream Cracker Biscuits,Bisk Farm,200 g Pouch,Rs 25,"[""Bisk Farm Sugar-Free Cream Cracker is the best sugar-free cream cracker for health consciousness's, they are hygienically baked and well packed in wrappers for freshness and long-lasting for its crunchy taste. It is good for strength and it keeps us active and healthy. It has good flavour and these biscuits are made of salty, sweet and spice.""]"
Vermicelli - Rice Sevai,MTR,400 g Pouch,Rs 50,"['MTR Rice Sevai, made of pure rice, does not break on frying or stirring. The perfect white vermicelli for making your tangy lemon rice, crispy pakoras or kheer!\r\nA natural, healthy and good quality option for your anytime snack requirement.']"
Crocker Mix - Complete Pancake,Betty Crocker,250 g,Rs 100,['Make light fluffy American Style Pancakes at home.']
Cookies - Doosra Jeera Butter,Unibic,75 g Pouch,Rs 15,"['A flavourful combination of butter, jeera and ajwain makes for a perfect cookie with your evening tea.']"
foods Chips - Banana Salted,Balaji foods,200 g,Rs 75,"['Banana chips salted is a traditional indian snack, also  rich source of minerals like fibre,iron & potassium. It’s a unique deep fried crispy & tasty any time snack.']"
Oreo Dipped Cookie,Cadbury Oreo,2x150 g Multipack,Rs 120,"['Here is a special treat for all Oreo fans! Your favourite Oreo cookies is now dipped in smooth, chocolaty Cadbury. Indulge in the taste of this amazing combination that is as crunchy as its chocolaty. Enjoy the best of both the worlds and experience the crunchy, chocolaty delight of Oreo dipped in Cadbury chocolate. It is the perfect dipped cookie for sharing with family and friends. Oreo cookies are dipped in smooth chocolaty cadbury that is a delight to your taste buds. Surprise your loved ones with Oreo dipped chocolate cookies.']"
 Murukku,Haldirams ,200 g Pouch,Rs 55,"['Haldirams Muruku is a very delicious and well-liked snack in South India. It prepared by using superiority of ingredients like urdad flour, rice flour and cumin, etc. They are admirable for dipping in hot coffee or chai.']"
 Kaju - Salted,Haldirams ,35 g Pouch,Rs 50,"['Haldirams Kaju - Salted is crisp, salty taste. It has rich proteins and nutritionâ€™s. It will be used at sweet dishes.']"
 Kaju - Salted,Haldirams ,35 g Pouch,Rs 50,"['Haldirams Kaju - Salted is crisp, salty taste. It has rich proteins and nutritionâ€™s. It will be used at sweet dishes.']"
Wheat Chapati,Id,350 g,Rs 70,"['Made just the way you would prepare at home. Tasty, soft and preservative free.']"
 Kisses - Almonds Chocolate,Hersheys ,33.6 g,Rs 50,"['For over 100 years, the iconic Hersheys Kisses chocolates have been spreading happiness across the world. Kisses chocolate is made with creamy delicious milk chocolate & almond and is delicately wrapped to make your loved ones feel special. The bite-sized pieces of chocolate have a distinctive shape of flat-bottomed teardrops. Show that you care and say it with a kiss. Hersheys Kisses are available in the following flavours - milk chocolate, cookies & creme, almond.']"
 Namkeen - Mini Samosa,Haldirams ,200 g Pouch,Rs 50,"['Haldirams is a renowned brand in the Indian food industry. It is a well known name for one of a kind street food and savoury packages as well as traditional Indian sweets. This brand brings you one of Indias favourite tea time snacks – the samosa. And whats more, this pack will give you a quaint, bite sized version of the delicious treat!']"
Farm Biscuits - Marie,Bisk Farm,300 g Pouch,Rs 32,"['Bisk Farm Marie Biscuits are half sweet in taste and are arranged using the best normal ingredients. These biscuits are a wonderful mixture of wheat flour, vegetable oil, sugar. These Marie biscuits are light and crunchy and are low on calories. Without these biscuits, the tea feels unfinished.']"
Glucose Biscuits,Sunfeast,128 g Pouch,Rs 10,"['Sunfeast Glucose Biscuits are made from the best excellence wheat. With the integrity of glucose, it makes sures you stay energetic all over the day. For those light hunger pangs among meals, nothing works superior than these entire and nutritious golden brown biscuits.']"
Tiger Elaichi Cream Biscuits,Britannia,43 g,Rs 5,"['Britannia Tiger Elaichi Cream Biscuit is an elaichi-filled cream in among two tiger biscuits. Tiger biscuits are well-known for their healthy properties and their good of milk in each biscuit. These biscuits are nutritious, 100% vegetarian and are prepared for all ages. Adult biscuit lovers are also a big fan of these biscuits.']"
Good Day Butter Cookies,Britannia,150 g,Rs 20,"['The all-time favourite, the classic butterlicious flavour of Britannia Good Day cookies only get better with time. The goodness of rich butter melts in mouth effortlessly, giving a cookie that’s loved by everyone.\xa0These crumbly cookies are the best partner when you crave munchies between meals. What’s more? It packs in more Good Day Smiles for you Store them in an airtight container and keeps enjoying this yummy indulgence.']"
Farmlite Biscuit - Cookies - Oats & Raisins,Sunfeast,150 g Carton,Rs 50,"['Tasty, healthy and fresh that is the bottom line of these biscuits. The Sunfeast Farmlite Oats and Raisins biscuits bring in a number of qualities that make them the perfect snack. Sunfeast has been known for its yummy confectionery treats and the healthy side that it adheres to.The Sunfeast Farmlite Oats and Raisins Biscuits are made up of wheat and oats which provides much dietary fibre to this treat. Also, these biscuits combine the goodness of raisins which, besides being flavourful, are also a good source of many naturally found vitamins and plenty of antioxidants too. These biscuits also have proteins, calcium and carbohydrates.']"
Marie Light Biscuit - Orange,Sunfeast,120 g Pouch,Rs 15,"['Sunfeast Marie Light orange offer crisp & light biscuits completed with the choicest golden grains of sun-ripened oranges and wheat. It presents the only Marie biscuit in India with a stimulating, delicious orange flavour. WhatÃ¢â‚¬â„¢s more, there is 0% transfat and 0% cholesterol making it an appetizingly vigorous biscuit.']"
Namkeen - Butter Murukku,Townbus,120 g,Rs 40,['Townbus Savoury Snacks are made by combining the freshest of ingredients with a traditional recipie. These authentic snacks will take you down memory lane and remind you of the traditional snacks your grandma used to make with love. Townbus namkeens are perfect to relish with your evening tea or coffee. They can also be used in chaat for added flavour or to customise it as per your liking. Townbus every bite has a story.']
Dairy Milk Silk Oreo,Cadbury Dairy Milk Silk,60 g,Rs 80,"['Cadbury Dairy Milk Silk now comes in new exciting oreo flavor. Your favourite cadbury dairy milk now in a softer, smoother and creamier taste. Made from the delicious silky chocolate flavour and the crunchy Oreo cookies, this chocolate is a treat for everyone.']"
Good Day Cashew Cookies,Britannia,200 g,Rs 40,"['Combining the kindness of cookies with the crunchiness and good of cashews, Britannia Good Day rich cashew biscuits will create a delicious blast in your mouth. Great with tea/coffee or on its personal, it makes for a vast bite to share and reach joy.']"
Hide & Seek Chocolate,Parle,33 g Pouch,Rs 10,['Hide & Seek Chocolate Chip Cookies are the most popular moulded chocolate chip cookie in the world. Each cookie is filled with decadent chocolate flavour. Hide & Seek Chocolate Chip Cookies are packed with delicious chocos which are not hidden in real and gets melted soon after you eating in your mouth.']
 Namkeen - Bhujia Sev,Haldirams ,17 g Pouch,Rs 5,"['Haldirams Bhujia Sev is Gujrati mixtures, which are full with good aroma and delectable taste. It is approved by using quality of ingredients.']"
50-50 Maska Chaska Salted Biscuits,Britannia,50 g,Rs 10,"[""Britannia 50-50 Maska Chaska Salted Biscuits are prepared with the goodness of butter and peppered with the choicest of herbs. Crunchy and crispy, these biscuits have a light, savoury taste with buttery flavours. Britannia biscuits, cookies, cakes and rusk are a perfect companion for your tea. Believing in delivering fresh and healthy products, Britannia India manufactures some of India's favourite brands like Good Day, Tiger, NutriChoice, Bourbon, Milk Bikis and Marie Gold.""]"
 Instant Bhel,Haldirams ,55 g Pouch,Rs 10,"['Our All Time Favourite.Amild Spicy Blend Of Chick Peas Lentils,Peanuts & Puff Rice.']"
Nutri Choice - Hi Fibre Digestive Biscuits,Britannia,50 g + 8 g Free Pouch,Rs 10,['Britannia Nutri Choice - Hi Fibre Digestive Biscuit is the strong snack that supplements your energy and strength with the power pack dose of high fibre. These biscuits are made out of high quality ingredients that even facilitate you in digesting.']
 Namkeen - Aloo Bhujia,Haldirams ,25 g Pouch,Rs 5,['Haldirams Aloo Bhujia Sev Has A Different Taste Compared To All Namkeens. Haldiram Aloo Bhujia Uses 100 % Natural Ingredients In The Preparation Of Bhujia.']
Milk Bikis Biscuits,Britannia,150 g,Rs 25,"['Britannia India is a popular brand nationwide. A leading manufacturer of biscuits, bread, rusk, cakes and dairy products, this brand belief is ""Eat Healthy Think Better"" and like promised the products of this brand to deliver just that. From this healthy brand comes the product Britannia Vita Marie Gold.']"
 Soya Sticks,Haldirams ,150 g Pouch,Rs 35,"['Indian Snacks/Collations Indiennes.Tasty,Crispy & Spicy Extruded Soya Snacks.']"
Treat Jim Jam Cream Biscuits,Britannia,150 g,Rs 35,"['Get ready to bite into a delightful treat filled with a jam centre and sugar crystals on the top! Britannia has created a perfect treat yet again. This double biscuit with its creamy, jammy centre is already a big hit with children. Britannia is a well-known brand that produces popular confectionery items and even savoury snacks.']"
Dairy Milk Chocolate,Cadbury Dairy Milk,50 g,Rs 40,"['Cadbury Dairy Milk Chocolate is for those everyday moments of joy that you want to share with your near and dear ones with something sweet. Just one bite will take you into the world of warmth, happiness and spontaneous fun. Rich, smooth and creamy Classic Milk Chocolate which gives you more joy in every bite.']"
 Nutri-Licious Masala Veg Atta Noodles,MAGGI ,290 g (Pack of 4),Rs 73,"['Introducing the MAGGI NUTRI-LICIOUS Masala Veg Atta Noodles with appetizing aroma and delicious masala taste made using 20 Spices & Herbs. These masalas are roasted to perfection (Refer pack for more details) for an aroma & flavour which you will love. These MAGGI NUTRI-LICIOUS Masala Veg Atta Noodles are a truly a good combination of delicious and nutritious Wheat Flour (Atta), Colorful Vegetables & 20 Spices & Herbs. Also, loaded with the goodness of wheat, \xa0each meal is deliciously filling. Each serve (72.5g) of the MAGGI Masala Veg Atta Noodles is a Source of Fibre & Iron (Refer pack for more details).\xa0Making MAGGI NUTRI-LICIOUS Masala Veg Atta Noodles is as easy as it could ever be – Simply empty the Masala Tastemaker(R) Sachet into 1 ½ teacup (225 ml) of boiling water, add the noodles cake, & stir. Cook for 3 minutes and wait for your favourite ""Surprisingly Awesome"" MAGGI Masala Veg Atta Noodles. In just 3 minutes, now you can enjoy a balance of taste & health at any time of the day!Enjoy your MAGGI noodles (steamed, dried and fried) and consume a variety of other foods like vegetables, fruits and milk.Storage: Store in a cool, dry and hygienic place.\xa0Your favourite MAGGI noodles now loaded with the goodness of wheat flour (atta).Masala taste made using 20 Spice & herbs roasted to perfection (refer pack).A source of Iron and Fibre, MAGGI Nutri-licious Masala Veg Atta Noodles is nutritious and delicious.Easy to cook, MAGGI Masala Veg Atta Noodles takes just 3 minutes!']"
Perk - Chocolate,Cadbury,Home Treats,Rs 99,"['Perk is a combination of crisp wafer and delicious Cadbury chocolate that enlivens the mood and sparks the lighter side of life. It is a fine, crunchy wafer enveloped in the luscious chocolate. Relish the rich chocolatey experience in every bite of the perk chocolate.']"
 Chips - Banana,Sanjay ,170 g,Rs 75,['Made with Banana']
Waffy Choco Roll,Dukes,250 g,Rs 150,"['Like the feel of biscuits melting in the mouth? Crispy, crunchy, the sound and the accompanying sounds just heighten the effect and your palate is clamouring for more. And what do we do? Under the given circumstances with your tongue tickling, you are salivating and stomach growling, we give in! We surrender to the zesty, tasty\xa0Dukes\xa0Wafers.The wafery layers neatly laden with light, flavoured cream just works up the magic and notwithstanding the flavours it comes in, orange, chocolate, orange, vanilla, strawberry and pineapple, you know you want more! Crunchy wafers with layers of deliciously creamy fillings to make every bite a true delight.']"
Cookies - Oatmeal (Sugar Free),Unibic,75 g Carton,Rs 40,"['Unibic Sugar Free Oatmeal cookies is ended from the finest class ground white oats, it is baked to precision utilizing a top secret recipe. These cookies are packed with the kindness of ground oats; it is the essence of a strong and wholesome snack. Though particularly prepared for Diabetic patients to offer them a fine occurrence of freshly baked oatmeal cookies, they are appreciated by all.']"
Marie Light - Oats Biscuits with Nutri Fibre,Sunfeast,3x120 g,Rs 45,"['Presenting - Sunfeast Marie Light Oats, the first Marie biscuit in India to be enriched with soluble oats fibre and the goodness of natural wheat fibre. Whats more, these biscuits also contain 0% Transfat and 0% Cholesterol. Go on - relish your tea time.']"
 Chips - Potato,Sanjay ,Masala,Rs 45,['Made with Potato']
 Fusian Hong Kong Spicy Garlic Noodles,MAGGI ,73 g Pouch,Rs 20,"['Travelling is a great way to discover new flavours, and so is your kitchen, where you can cook and travel the world by means of flavours. Introducing MAGGI Fusian, a range of exciting new flavours that lets you experience unique flavours inspired by the kitchens of Asia, right inside your own kitchen!\xa0MAGGI Fusian, available in 3 exciting flavours inspired from the cuisines of Singapore, Bangkok, and Hong Kong, offer new and indulgent taste experiences for the food explorer in you. Try the MAGGI Fusian Spicy Garlic Noodles, inspired by the streets of Hong Kong, an epicentre of food. It is a fusion of rich Asian spices and mild roasted garlic to create a new taste experience. Try them all and enjoy a thrilling Asian feast with friends and family, or simply treat yourself to new food experience with MAGGI Fusian Singaporean Tangy Pepper Noodles.\xa0Storage: Store in a cool, dry and hygienic place to protect from insects, pests and strong odours.']"
Namkeen - Green Chutney Rajasthani Style,Kurkure,90 g,Rs 20,"['These crunchy snacks are flavored with a spicy green chutney flavor in a North Indian Rajasthani style.\r\n\r\nAbout the brand-Kurkure is a crunchy, new-age Pack namkeen snack brand which symbolizes light-hearted fun. Embodying Pack the spirit of India, Kurkure has found a home in millions of hearts and minds and enjoys the position of a strong love mark brand in India.\r\n\r\nMade with trusted kitchen ingredients- 100% vegetarian\r\nAll the raw materials used in Kurkure comply with The Food Safety & Standards Act & Regulations 2006 and rules that govern the manufacture, distribution and sale of Kurkure.']"
Breakfast Mix - Khaman Dhokla,MTR,180 g Pouch,Rs 60,['This deliciously light and fluffy snack comes to you from Gujarat. This finger-licking traditional snack can be rustled up in an instant to satisfy those hunger pangs.']
Milano Centre Filled Mixed Berries,Parle,75 g,Rs 35,"['Mixed berries fillings inside biscuits and its a centre filled flavoured mixed with different kinds of berries. Launched in 2006, Milano has today grown and evolved to become a synonym to Chocolate indulgence in the cookies segment.']"
Cookies - Butter,Unibic,75 g Carton,Rs 25,['The cookies are perfectly baked with the right amount of crispness that they soften in your mouth. There is nothing enhanced than a cup of tea and a packet of freshly baked Unibic butter cookies. This combination can give your day a strong start making it a huge day.']
Farm Biscuits - Cheese Cream,Bisk Farm,150 g Pouch,Rs 25,"['Filled with a cheesy centre, this cream sandwich biscuit will leave you in the throes of delight. Bisk Farm is known for its 100% genuine confectionery and baked goodies since the year 2000. Apart from the cheese cream biscuits, Bisk Cream is also known for its cookies and other savoury delights. Pop one into your mouth to taste the goodness!']"
Waffy Choco Roll,Dukes,250 g,Rs 150,"['Like the feel of biscuits melting in the mouth? Crispy, crunchy, the sound and the accompanying sounds just heighten the effect and your palate is clamouring for more. And what do we do? Under the given circumstances with your tongue tickling, you are salivating and stomach growling, we give in! We surrender to the zesty, tasty\xa0Dukes\xa0Wafers.The wafery layers neatly laden with light, flavoured cream just works up the magic and notwithstanding the flavours it comes in, orange, chocolate, orange, vanilla, strawberry and pineapple, you know you want more! Crunchy wafers with layers of deliciously creamy fillings to make every bite a true delight.']"
Cookies - Oatmeal (Sugar Free),Unibic,75 g Carton,Rs 40,"['Unibic Sugar Free Oatmeal cookies is ended from the finest class ground white oats, it is baked to precision utilizing a top secret recipe. These cookies are packed with the kindness of ground oats; it is the essence of a strong and wholesome snack. Though particularly prepared for Diabetic patients to offer them a fine occurrence of freshly baked oatmeal cookies, they are appreciated by all.']"
Mayonnaise - Eggless,FunFoods,100 g,Rs 35,"['Veg Mayonnaise is an innovation that was done keeping in view that many Indians are vegetarians. Craft a variety of delicious dishes with this smooth & creamy mayo. It is widely used in making sandwiches, salads, wraps and many other exciting recipes. 100 g chotu pack.']"
 Namkeen - Chatpata Dal,Haldirams ,150 g Pouch,Rs 35,"['Haldirams Chatpata Dal is one of their zesty and yummy snacks to be liked by most of the people. Haldiram Chatpata Dal more salty is the pleasant mix of Bengal Gram, Peanut Oil, Pulse, Salt, Mix Spices and citric Acid. It is a delicious, warm and sour treat of gram crunchy and brittle; you get a burst of peppery flavour in your mouth.']"
Multi Millet Flakes - With Fruits & Nuts,GoodDiet,30 g,Rs 19,"['Our Multi Millet Flakes are packed with healthy whole grains like ragi, bajra and oats. These are tasty and crunchy millets enriched with the goodness of fruits and nuts. They are a healthy breakfast option to begin your day with. They have no added refined sugar and no added preservatives.']"
Namkeen - Corn Flakes Mixture,Townbus,35 g,Rs 10,['Townbus Savoury Snacks are made by combining the freshest of ingredients with a traditional recipie. These authentic snacks will take you down memory lane and remind you of the traditional snacks your grandma used to make with love. Townbus namkeens are perfect to relish with your evening tea or coffee. They can also be used in chaat for added flavour or to customise it as per your liking. Townbus every bite has a story.']
II Instant Popcorn - Tomato Chilli,ACT II,59 g Pouch,Rs 30,"['Act II Tomato Chilli Popcorn is lip smacking popcorn, which is rich in fiber and believed as the packing snacks. Chilly and Tomato is an addition to the assortment of Act II Instant Popcorn which is a packet containing premix of popping corn, oil and seasoning with a flavor of tomato and little bit of chili flakes so as to make the flavor little spicy as well as the occurrence of tomato makes the popcorn little tasty flavor.']"
Tasty Peanuts,Tasties,150 g,Rs 32.83,['']
Foods Namkeen - Chana Plain,Kiara Foods,250 g,Rs 60,"['Chana plain is an amazing source of protein, fiber, &  minerals. this snack is low in fat and packed with energy, and it works well to satisfy hunger.']"
Tiger Orange Cream Biscuits,Britannia,43 g,Rs 5,['Britannia tiger orange cream biscuit is filled with the kindness of milk and has the amazing flavour of tiger biscuits with orange cream. It prepared with good quality ingredients.']
Perk - Chocolate,Cadbury,Home Treats,Rs 99,"['Perk is a combination of crisp wafer and delicious Cadbury chocolate that enlivens the mood and sparks the lighter side of life. It is a fine, crunchy wafer enveloped in the luscious chocolate. Relish the rich chocolatey experience in every bite of the perk chocolate.']"
 Chips - Banana,Sanjay ,170 g,Rs 75,['Made with Banana']
Farmlite Biscuit - Cookies - Oats And Chocolate,Sunfeast,150 g,Rs 50,"[""It's a lovely fusion of Oats and Chocolate with a power of protein.""]"
Superior Dark Soy Sauce,Chings,90 g,Rs 20,"['Chings Dark Soy Sauce Preferred By Using A Traditional Chinese Recipe. Soy Beans, Salt, Sugar Fermented To The Excellence Till The Sauce Is Extracted.']"
Namkeen - Khara Boondi,Townbus,30 g,Rs 10,['Townbus Savoury Snacks are made by combining the freshest of ingredients with a traditional recipie. These authentic snacks will take you down memory lane and remind you of the traditional snacks your grandma used to make with love. Townbus namkeens are perfect to relish with your evening tea or coffee. They can also be used in chaat for added flavour or to customise it as per your liking. Townbus every bite has a story.']
